timestamp_sec,x,y,z,yaw_rad
1768466341,0.0,0.0,0.0,1.0540514413737158e-05
1768466433,0.10382989324674569,-0.013894091499922018,0.0,-0.33153827008820214
1768466434,0.1970484794871425,-0.060401505745919855,0.0,-0.6199828864253054
1768466434,0.27155191365252834,-0.1380566030971999,0.0,-0.9591239294373164
1768466434,0.31485459125828974,-0.23379822880972245,0.0,-1.2892997640481019
1768466435,0.3203351692189485,-0.34041776017810205,0.0,-1.6624679931723216
1768466435,0.28482978921326163,-0.44424629874650606,0.0,-2.0637308874063374
1768466435,0.22119019937567785,-0.5240266634680553,0.0,-2.3923960838234004
1768466436,0.13307917249803883,-0.5792669309979348,0.0,-2.742288551255872
1768466436,0.03230779081624859,-0.6013479626974294,0.0,-3.0913992245266493
1768466436,-0.07130569833491042,-0.588063938874392,0.0,2.843874521199883
1768466437,-0.16320337407079338,-0.5406079259547079,0.0,2.4946291409055696
1768466437,-0.2329436773329043,-0.4651682680025141,0.0,2.145447272634387
1768466437,-0.2717663097316596,-0.36738553455557954,0.0,1.7733954588140755
1768466438,-0.27498300429418543,-0.2626377829118884,0.0,1.4231542868314282
1768466438,-0.24207307076907814,-0.16471883849352476,0.0,1.0720286702614394
1768466438,-0.17755981532253653,-0.0838653433822719,0.0,0.7208049886977479
1768466439,-0.08858675686772238,-0.029531768257096563,0.0,0.37159265158685617
1768466439,0.01876352578766618,-0.015305067719141578,0.0,-0.039982801646111454
1768466440,0.12261186018481555,-0.03699958307835539,0.0,-0.34206195135148576
1768466464,0.2100293218308276,-0.09132404244738825,0.0,-0.5599186053342707
1768466464,0.2998841500381459,-0.14763314389847612,0.0,-0.5583228845071329
1768466465,0.3860730356700216,-0.20135183456948785,0.0,-0.5569284382048701
1768466465,0.47202658796022223,-0.2549985564123352,0.0,-0.5577660018487648
1768466466,0.5622079553178753,-0.3111594397864694,0.0,-0.5571470096449364
1768466466,0.6500639882002803,-0.3660106038246879,0.0,-0.5589719568823703
1768466467,0.7424824509782602,-0.423842853920907,0.0,-0.5580962189722314
1768466467,0.8317824980591725,-0.47975316941958895,0.0,-0.5625702115607667
1768466467,0.9211915600365055,-0.5358300375679443,0.0,-0.5571263354722974
1768466468,1.0073318027604214,-0.5895207210994537,0.0,-0.5568127089125752
1768466470,1.0601177344031387,-0.6229509255473454,0.0,-0.9631576146436563
1768466472,1.0820344913615292,-0.7239137221197571,0.0,-1.350445964278321
1768466473,1.1032592088790805,-0.8216552719366259,0.0,-1.3557485132907
1768466473,1.1237154103017224,-0.919854694163083,0.0,-1.3814748837669601
1768466474,1.1413187399896956,-1.0210156662873995,0.0,-1.4322872706185104
1768466475,1.1422381753404212,-1.0636585331081012,0.0,-1.8329645493637192
1768466475,1.1422737388723072,-1.0640817301062118,0.0,-2.235760221053819
1768466476,1.1311184123382851,-1.0762305258226579,0.0,-2.6413793874268188
1768466477,1.0323723714234474,-1.1003087006898797,0.0,-2.9725002764671085
1768466477,0.9288138106858667,-1.1164379378528466,0.0,-2.9734017719160675
1768466477,0.8259418594549838,-1.1340650031802666,0.0,-2.971772523371244
1768466478,0.7239443605497007,-1.1520245804174034,0.0,-2.9726743726823583
1768466478,0.6245154281673907,-1.1693361701918523,0.0,-2.9727185921546955
1768466478,0.521961253899764,-1.1871054370894663,0.0,-2.971017992636849
1768466479,0.4204902937191785,-1.2044104591970632,0.0,-2.985620881968154
1768466479,0.31357064467262274,-1.2192856273752626,0.0,-3.011428402059239
1768466480,0.23166917466563308,-1.222485636696295,0.0,2.8634770460541343
1768466481,0.24079357761734063,-1.2273376002290355,0.0,2.4572217104429956
1768466481,0.2325225926556289,-1.2235379489139973,0.0,2.051244758346707
