timestamp_sec,x,y,z,yaw_rad
1768467776,1.7425017236512555e-14,-1.0596350930686612e-18,0.0,-0.00011172598096953479
1768467860,0.10333314541307764,-0.0022463038116856742,0.0,-0.024619719436341114
1768467861,0.20781229987675073,-0.0049136179010426245,0.0,-0.025706347756464965
1768467861,0.31212592669703343,-0.007576579137609229,0.0,-0.025165980046039763
1768467861,0.4168726966115008,-0.010237499398309313,0.0,-0.025213797941304072
1768467862,0.5192733465899869,-0.012809584393274578,0.0,-0.025490350540009473
1768467862,0.6209795838786076,-0.015377672467450131,0.0,-0.025222451102598686
1768467862,0.7251387007167799,-0.018031234698056658,0.0,-0.025390387993694755
1768467863,0.8296499465061918,-0.020674058203895958,0.0,-0.02584683246222319
1768467863,0.9347260114386161,-0.02335763389493457,0.0,-0.025493367911720636
1768467863,1.0396439944900573,-0.02602511280864525,0.0,-0.02529934885186735
1768467864,1.1439024477179784,-0.02864797849593095,0.0,-0.024450485730716398
1768467864,1.2451074497168941,-0.031147385980868882,0.0,-0.03089346942960658
1768467866,1.2779467525362205,-0.034051923484682105,0.0,-0.4335289667346416
1768467866,1.2723182082990059,-0.030169188191442077,0.0,-0.8335655134678291
1768467867,1.324096638422253,-0.1157760711361604,0.0,-1.0808386236197816
1768467869,1.3639990434669547,-0.19689912761957545,0.0,-1.4865657535608245
1768467870,1.3574641081286565,-0.2980090901366155,0.0,-1.641915704333628
1768467871,1.3492474074005067,-0.4040735794315547,0.0,-1.6383790010866424
1768467871,1.342307302216163,-0.5049655284122935,0.0,-1.6384052878558486
1768467871,1.3354678879402297,-0.6091761376144964,0.0,-1.6392758199253965
1768467872,1.3286966253109833,-0.713317162932824,0.0,-1.6374678987921991
1768467872,1.321656597411837,-0.8177469914399341,0.0,-1.6432521254789267
1768467872,1.3117275643663817,-0.922123579704254,0.0,-1.679244353182029
1768467873,1.2964225951190769,-1.0108517478127705,0.0,-2.0888082679946596
1768467874,1.290684698523843,-1.0192939649177062,0.0,-2.5002181939710346
1768467875,1.286770426563902,-1.0190461120969343,0.0,-2.9022695140134203
1768467876,1.1832232738501467,-1.0210812267794689,0.0,3.131260244440705
1768467876,1.0783677578461766,-1.019122533524176,0.0,3.131578167543857
1768467877,0.9776437274715652,-1.0178614795753675,0.0,3.132147047887017
1768467877,0.8716595431239278,-1.016752967060027,0.0,3.1322073250386175
1768467877,0.770600808650004,-1.0159984705813712,0.0,3.131749017651698
1768467878,0.6662503023131808,-1.0151562045772355,0.0,3.1328803310646993
1768467878,0.5617245520079492,-1.0143754759218693,0.0,3.1325332666849093
1768467878,0.45735070384446536,-1.0134464141446435,0.0,3.1321898102521253
1768467879,0.35271501057025595,-1.0125552069462178,0.0,3.133093342456222
1768467879,0.2485860091913259,-1.0117004812227404,0.0,3.132589013753818
1768467879,0.13734539689287484,-1.0108531548845685,0.0,3.1334628833764473
1768467880,0.03634354539661607,-1.0099678469423692,0.0,3.1364349903828375
1768467880,-0.06423310399467033,-1.0099180717992349,0.0,3.1390842563922217
1768467888,-0.08196505282924187,-1.009359611166622,0.0,2.7389363135676597
1768467888,-0.07902532788857455,-1.0110771462429153,0.0,2.324594199018259
1768467889,-0.08038627154454656,-1.0096981508308402,0.0,1.917714734051824
1768467889,-0.08019272635019598,-1.0098103283335784,0.0,1.509429595577716
1768467890,-0.08018136095894374,-1.0098645409985816,0.0,1.1023972402156854
1768467890,-0.0802679780930284,-1.0099943929451698,0.0,0.6928723915850798
1768467891,-0.0805320462991207,-1.0101118191651093,0.0,0.28285618293849435
1768467897,0.026392515762539807,-1.0029673459825557,0.0,0.06433813179466875
1768467897,0.1311492218318388,-0.9962413383868207,0.0,0.0642156095212667
1768467898,0.23495288857671098,-0.9895756007790358,0.0,0.06451191842751003
1768467898,0.33963980853381937,-0.9828076160871778,0.0,0.06413783155364916
1768467898,0.4442092701441867,-0.9760326996592812,0.0,0.06475872869223488
1768467899,0.5484042725136613,-0.9692803677502377,0.0,0.06478345792421036
1768467899,0.6531604201787637,-0.9624857781634683,0.0,0.06452096184460476
1768467899,0.7575157645633975,-0.9557215116788014,0.0,0.06448775537055651
1768467900,0.8625936676729858,-0.9489388863342944,0.0,0.06456115416754304
1768467900,0.9654572045504648,-0.9422896848539211,0.0,0.06449919376151758
1768467901,1.068026260408613,-0.9355426078171383,0.0,0.06590182126691024
1768467902,1.1723470542087673,-0.9286700240358572,0.0,0.061273511240149243
1768467903,1.274550804668712,-0.9224131118121169,0.0,0.06178824284998096
1768467906,1.32448932640048,-0.9180513335166112,0.0,0.47220979535702057
1768467906,1.3116338490073727,-0.9270808168729797,0.0,0.8829672473783602
1768467907,1.3191039101451494,-0.9213717736361193,0.0,1.2865904772597216
1768467909,1.3263442408145054,-0.8201220398124487,0.0,1.4913584646801645
1768467910,1.334111089150289,-0.719247764698976,0.0,1.4901582843344396
1768467910,1.3420248114407733,-0.6154577926856835,0.0,1.490719884847258
1768467910,1.350556874985024,-0.510811881504202,0.0,1.4912195875917043
1768467911,1.3590166211863408,-0.4069463398830757,0.0,1.4908398393865285
1768467911,1.3672213858644247,-0.3045234581352108,0.0,1.4914179734335251
1768467911,1.3754007950553655,-0.20433789354446927,0.0,1.4917628887600503
1768467912,1.3835859179995345,-0.10095582033976078,0.0,1.492130250229458
1768467914,1.3915974384331022,-0.0008561555678644888,0.0,1.4876580344112222
1768467915,1.400630981161483,0.10576854048404037,0.0,1.486151536770266
1768467915,1.4091899490754547,0.20674548400339376,0.0,1.4867824594322283
1768467925,1.411100084705199,0.2601175122248948,0.0,1.8953296446005545
1768467925,1.411379750048005,0.25665503785888044,0.0,2.3018932990296292
1768467926,1.4091750600815098,0.256823368419632,0.0,2.704520441497774
1768467931,1.3059033356932102,0.26112699201297246,0.0,3.076924538889953
1768467931,1.2014697149981186,0.2663867294867441,0.0,3.1112516929783576
1768467932,1.0994639667731212,0.2690629996554529,0.0,3.114219465543828
