timestamp_sec,x,y,z,yaw_rad
1768467087,0.0,0.0,0.0,0.0007649301684047315
1768467273,0.10397347370761817,-0.0009685673541697457,0.0,-0.014060365200669
1768467273,0.2138433175977313,-0.00254185404130237,0.0,-0.014254654561395519
1768467274,0.3179182075983135,-0.00407005363369879,0.0,-0.014674302533093984
1768467274,0.42229982262705623,-0.005571595635143534,0.0,-0.014051241111941337
1768467274,0.5267575087708126,-0.006978973356025696,0.0,-0.013389666330092975
1768467275,0.6313570660851205,-0.008416659674145142,0.0,-0.013844068892288062
1768467275,0.736368242758713,-0.009867322715965151,0.0,-0.013409591519304433
1768467275,0.8408971802635063,-0.0112161902125368,0.0,-0.012853069633732339
1768467276,0.9454229498294788,-0.01259513208912607,0.0,-0.013128734527980688
1768467276,1.046998949835348,-0.013939465348307192,0.0,-0.012962247918835157
1768467276,1.1523154187025462,-0.015247235307001934,0.0,-0.012268333561562539
1768467277,1.2573776341483827,-0.016575498594511667,0.0,-0.012818709098827432
1768467277,1.361807816943774,-0.01788502950734524,0.0,-0.0121379748259276
1768467277,1.4662724393744033,-0.019121337812697516,0.0,-0.011798659317799663
1768467278,1.570767069071946,-0.020379373395141242,0.0,-0.012287803390394815
1768467278,1.6725540325264203,-0.021538026086704493,0.0,-0.005959663093135336
1768467279,1.7739595407098059,-0.018889207898656578,0.0,0.05772336568513615
1768467281,1.8703180462486635,0.02137756902354014,0.0,0.45149451683344566
1768467283,1.9366700524271538,0.05474679443105622,0.0,0.8588729461903961
1768467284,1.9963432986828509,0.13986654615294022,0.0,0.9770662496476684
1768467285,2.0504536254693755,0.2246462364542917,0.0,1.020781205974548
1768467286,2.073264359909967,0.2691476146166756,0.0,1.4283319295294357
1768467289,2.0680202692962997,0.33662335767692914,0.0,1.8326299601440041
1768467295,2.059171408047539,0.35092651366146616,0.0,2.2330800076817994
1768467301,1.9819410452638193,0.4157948856132701,0.0,2.4411196062386677
1768467305,1.8955142206573636,0.4738053141003647,0.0,2.5635774904304522
1768467308,1.8025471911038404,0.522187843751381,0.0,2.6976881609946783
1768467310,1.7102215274174175,0.5661038267496029,0.0,2.694360036027904
1768467311,1.6147243731615106,0.6120208810582249,0.0,2.691500277835207
1768467311,1.52321800709251,0.6561028883716319,0.0,2.6929989699111747
1768467311,1.4293695865494918,0.7012512370647366,0.0,2.6925530475993993
1768467312,1.3379427652801026,0.7453198158981854,0.0,2.6928246237672973
1768467312,1.2466384369425572,0.7892349774874684,0.0,2.6936981876200043
1768467312,1.1529507370795795,0.8342403376284716,0.0,2.6932777122472658
1768467313,1.055884155990844,0.8807932677246771,0.0,2.70143201754278
1768467313,0.9619167986217205,0.9219790734406482,0.0,2.7409633119933936
1768467318,0.892854496760446,0.9447112732388137,0.0,-3.139251117820431
1768467320,0.7949376918952613,0.9190772235306104,0.0,-2.891730183492176
1768467320,0.6940884188190862,0.8927049050054293,0.0,-2.8919963753072007
1768467321,0.588372018717785,0.8641367223107783,0.0,-2.8535973112032336
1768467321,0.4904813431518689,0.8330573279473356,0.0,-2.779159240605838
1768467323,0.4533973659532206,0.8089433896171274,0.0,-2.3754289205421375
1768467323,0.38038458458012264,0.7311058892270886,0.0,-2.3366587696590355
1768467324,0.3045756117559627,0.6512585029413329,0.0,-2.3359988385227957
1768467324,0.23226118508920587,0.5758677342164138,0.0,-2.335410360203338
1768467324,0.16115011774237117,0.5021677702895325,0.0,-2.3348721661969187
1768467325,0.08879324486621189,0.42690475920467774,0.0,-2.335559329458066
1768467325,0.01881371556626983,0.35411136183353464,0.0,-2.3350250222021374
1768467326,-0.051943540493121575,0.2801769087352044,0.0,-2.3341417393185195
1768467326,-0.12175905058498995,0.20775931097683592,0.0,-2.33450891881637
1768467331,-0.19169458310099222,0.13561901595025436,0.0,-2.344971963351563
1768467332,-0.2636066320518612,0.062365660069825316,0.0,-2.3472455751219012
1768467333,-0.33659485597024597,-0.011924875805385333,0.0,-2.346544186922867
1768467333,-0.408274628472029,-0.08521073373518825,0.0,-2.3447758556723093
