timestamp_sec,x,y,z,yaw_rad
1768467087,-0.07585323548965109,-0.006612920969966563,0.0,0.1739212104646991
1768467273,0.028123413951221244,0.010119854861102099,0.0,0.15546226849699094
1768467273,0.18447774419204935,0.03445125898581651,0.0,0.15473733904175288
1768467274,0.3060348732132184,0.053470738793191884,0.0,0.15523359947419832
1768467274,0.42765146421346745,0.07252979783976507,0.0,0.15592933713929566
1768467275,0.5492025561899305,0.09170810630983678,0.0,0.15677103375511434
1768467275,0.6708155269014601,0.11093163962991903,0.0,0.1567467072633245
1768467275,0.7925687464733393,0.13022561284084969,0.0,0.15778301581343354
1768467276,0.9140587660243488,0.14958548780242842,0.0,0.1582014314721657
1768467276,1.0355651535923216,0.16995117174497643,0.0,0.15770517103971315
1768467277,1.1571298601259097,0.18937321711231786,0.0,0.15911610756334327
1768467277,1.2784694448966873,0.20883824718867913,0.0,0.15903826278962283
1768467277,1.3999438992115298,0.22833026990819363,0.0,0.15936423777956774
1768467278,1.5200162391911878,0.2476836968569906,0.0,0.16008430193644782
1768467278,1.6474866312485623,0.26914726714570525,0.0,0.1894950305065005
1768467280,1.6927335655037412,0.28011970457248225,0.0,0.5967594254018326
1768467281,1.7910248672290767,0.3513158901752849,0.0,0.6405908983030076
1768467283,1.8327446815074413,0.3912746150476384,0.0,1.0740062718689716
1768467284,1.8760771828009881,0.4911524601734448,0.0,1.1650457347313161
1768467285,1.9172876356748716,0.592039903672005,0.0,1.209071819566778
1768467286,1.9260415823366872,0.6232884870513591,0.0,1.6310634725897417
1768467289,1.9053016433359409,0.6972447691462252,0.0,2.058630757530193
1768467295,1.8939160537262538,0.7074132245179151,0.0,2.488839899478685
1768467301,1.80246401782915,0.7571140463316003,0.0,2.653403751116991
1768467305,1.709748691029893,0.7955759272129851,0.0,2.774116668660679
1768467308,1.5889734904329922,0.8290118669402776,0.0,2.9194966488760317
1768467310,1.4696117844669292,0.8569047063447538,0.0,2.9217249555236977
1768467311,1.344101269341244,0.8915816658220719,0.0,2.922532595051014
1768467311,1.2252847390238604,0.918003240926299,0.0,2.9234667323356165
1768467312,1.1205043975098457,0.9427989076933676,0.0,2.855989909417816
1768467312,1.0165189167657278,0.9695661319871368,0.0,2.9231699491358194
1768467312,0.8964532090732956,0.9961342903652158,0.0,2.9250674154951826
1768467313,0.7763060354413072,1.0235407809855004,0.0,2.9262788747861537
1768467313,0.6448715456577607,1.050473088347825,0.0,2.9757492284834806
1768467318,0.5992913823959205,1.055791202865721,0.0,-2.8897745412111737
1768467320,0.47661356106302255,0.9952946165436627,0.0,-2.6547125163751764
1768467321,0.3709085764258807,0.9466836965297838,0.0,-2.784577060129009
1768467321,0.2593494784361126,0.8910569919672681,0.0,-2.617205931338524
1768467322,0.18763049639819643,0.8394669338346139,0.0,-2.187658469966631
1768467323,0.12675282369763835,0.7428776121392743,0.0,-2.099051656282941
1768467324,0.062396983279850354,0.6469681066789035,0.0,-2.096730908966502
1768467324,0.0007110761133309173,0.540828115925699,0.0,-2.097606662670823
1768467325,-0.05539454192476687,0.4494648808446873,0.0,-2.164426670310383
1768467325,-0.1125565569605389,0.3582178936392832,0.0,-2.0964243951700032
1768467325,-0.18857462785687035,0.22715074934616714,0.0,-2.095733522803253
1768467326,-0.25591044902577204,0.12069521668948892,0.0,-2.0957432533999727
1768467332,-0.31748419954109436,0.015798514989129514,0.0,-2.1054106012359837
1768467332,-0.3850474297665652,-0.09787335345434223,0.0,-2.1072594146117747
1768467333,-0.45180902390795497,-0.21053646917314786,0.0,-2.1043645620891516
