timestamp_sec,x,y,z,yaw_rad
1768465896,0.00021991093907770942,4.246780686600944e-07,0.0,0.0038143939121461916
1768465973,0.10272852834113791,-0.0012762107135808147,0.0,-0.00010703656386126109
1768465973,0.2050537952011551,-0.0060042696032907164,0.0,-0.11556056658328623
1768465974,0.30739555767444254,-0.011650569364805689,0.0,-0.06214445591816735
1768465974,0.4146228657935693,-0.014632033950389743,0.0,0.006616805765968083
1768465974,0.521667446388622,-0.01758238714312457,0.0,-0.06165306078407687
1768465975,0.6289428142306807,-0.020495143752578007,0.0,0.00727362104420734
1768465975,0.7362612969871227,-0.023316713367999658,0.0,-0.05993561046393986
1768465975,0.8437174628949331,-0.026128056203172902,0.0,0.008095856466596024
1768465976,0.9513307740967407,-0.028898751745882342,0.0,-0.059098779146479194
1768465976,1.0550525426371056,-0.034286292434673564,0.0,-0.11446587445288736
1768465977,1.1621938707082116,-0.03888503338946689,0.0,0.0044955356821723
1768465980,1.2749370769828228,-0.04136020571582429,0.0,-0.0741325510706268
1768465980,1.38768800412226,-0.04712552006604442,0.0,0.0016055484579186041
1768465981,1.509481088146234,-0.04724403775835132,0.0,-0.04632250566013259
1768465983,1.6098826280662697,-0.04707945451221469,0.0,-0.007147123286916466
1768465984,1.6040176981694623,-0.04402399233036784,0.0,-0.44451798441739404
1768465987,1.6095229761299377,-0.04561916527747652,0.0,-0.8767851475710329
1768465988,1.6106677625134023,-0.04362687215700623,0.0,-1.2824099369199355
1768465994,1.607452101822119,-0.13148116696134005,0.0,-1.691377186240324
1768465995,1.5959890706130773,-0.2528004408077437,0.0,-1.6096936921191214
1768465995,1.5829716998763088,-0.40496816336271285,0.0,-1.6092558152669623
1768465996,1.5720352124170645,-0.5150737978096831,0.0,-1.6080589518710595
1768465996,1.5637376688906506,-0.6360746768281544,0.0,-1.6035390896970996
1768465997,1.55191271072892,-0.7548510041015524,0.0,-1.6043905169096324
1768465997,1.540322181819076,-0.8715921005897939,0.0,-1.6047408183913612
1768465998,1.5267886339595336,-1.0213976350218719,0.0,-1.6052516747188805
1768465998,1.5189838559533861,-1.1250378006732744,0.0,-1.6051543687517347
1768465999,1.5132049654584823,-1.228486174509579,0.0,-1.5998949812274612
1768466007,1.5071608643407048,-1.3319161294032797,0.0,-1.6280261363295399
1768466009,1.5034945895310614,-1.4181555814616966,0.0,-2.067956144395971
1768466012,1.429210189741535,-1.521529919854744,0.0,-2.195256675915494
1768466013,1.3604327096022728,-1.6126720399836032,0.0,-2.192887275615472
1768466013,1.2729706032497397,-1.7318390912443924,0.0,-2.191116307013404
1768466014,1.1966281340709823,-1.838091366461171,0.0,-2.209400098240251
1768466016,1.1730681978361097,-1.8710414987222046,0.0,-2.611390509716226
1768466018,1.044429736015943,-1.8957016231181993,0.0,-2.965360426405364
1768466019,0.9334418958483282,-1.9154809820210335,0.0,-2.9653263693168634
1768466019,0.8254681724537195,-1.9348006872340473,0.0,-2.9638813757047373
1768466020,0.700198697992569,-1.9575092117007067,0.0,-2.9619936399420923
1768466020,0.5505631556991142,-1.98446141895931,0.0,-2.964294926065109
1768466021,0.44002099059777633,-2.0042969198282794,0.0,-2.963287809305142
1768466022,0.3328562508925759,-2.023832786260151,0.0,-2.95779002216136
1768466024,0.2244916823633844,-2.0427109604030416,0.0,-2.962592071640045
1768466026,0.21555653005786432,-2.04567020792732,0.0,2.905972509527937
1768466027,0.21131656246775843,-2.0445925022926548,0.0,2.4793782842589462
1768466031,0.1446828815170909,-1.9556044848702652,0.0,2.1754041734897203
1768466033,0.11412897985541322,-1.9081270559660484,0.0,1.7445479468597074
1768466035,0.09789263044272171,-1.7982628197097157,0.0,1.7443046819418382
1768466038,0.06845524953449887,-1.6974491605253905,0.0,1.8890862304592428
1768466038,0.024859709650046764,-1.565029099239378,0.0,1.8884294151810048
1768466039,-0.016090115885778737,-1.4408959198718192,0.0,1.8898208905112033
1768466039,-0.04805353532995788,-1.3439067803346694,0.0,1.8884586069711484
1768466040,-0.08647669475101744,-1.2272499285757552,0.0,1.8893878789573988
1768466040,-0.12477729029067482,-1.110994933465074,0.0,1.8888867532265965
1768466041,-0.1628860754191615,-0.9954524103454077,0.0,1.8897284498424132
1768466041,-0.20618419772757357,-0.864801967569637,0.0,1.891450765460907
1768466042,-0.23791106337641627,-0.7691092617014512,0.0,1.8904436487009388
1768466042,-0.278350963692099,-0.6476127016029285,0.0,1.893907741131358
1768466043,-0.31192375878360895,-0.5472697378963544,0.0,1.893722859793777
1768466044,-0.3456888027617979,-0.4460902407984872,0.0,1.8922778661816493
1768466044,-0.3825416500377009,-0.32952351321357987,0.0,1.8933044441350495
1768466048,-0.39608127795307174,-0.29940587138155406,0.0,1.4380487462430314
1768466048,-0.39508375434269866,-0.2910590041949638,0.0,0.974658269497556
1768466049,-0.3955594562461884,-0.29141809180679706,0.0,0.5160941687225533
1768466053,-0.2875729986828187,-0.2538812055630281,0.0,0.27827838501629754
1768466053,-0.18427220728878962,-0.21789564355646443,0.0,0.2714280449291764
1768466053,-0.07887073455454288,-0.18118215813299607,0.0,0.28221927668573193
1768466054,0.017093242760916148,-0.1474254950389587,0.0,0.32019779566304357
